333,333,333
84,501
165,375
177,340
143,574
218,491
256,356
2,578
181,520
90,310
252,350
157,353
8,369
24,455
104,311
1,446
123,346
248,321
245,315
228,503
197,460
20,457
55,592
261,561
46,368
39,387
60,320
147,497
35,342
169,417
42,345
197,450
242,400
46,543
67,581
1,488
233,498
78,424
23,319
257,316
66,366
90,349
236,513
68,418
159,383
249,534
109,439
138,477
211,473
163,562
213,351
164,371
58,455
110,470
205,342
151,320
45,474
37,581
215,472
163,359
20,533
56,592
265,366
57,424
37,511
165,453
120,328
67,323
160,330
251,410
79,507
166,437
188,561
162,549
86,474
207,365
256,424
212,306
255,492
63,599
80,300
114,319
138,317
163,323
86,319
89,511
168,373
239,415
41,526
71,338
162,415
23,467
245,420
145,311
78,370
31,588
229,583
17,389
69,467
249,495
68,459
134,377
65,322
155,515
137,423
230,361
99,333
102,575
242,561
37,335
135,473
208,327
251,412
224,506
47,480
32,478
217,484
231,323
234,549
83,554
217,548
139,564
97,574
156,525
148,344
102,417
110,545
37,503
199,423
83,561
62,569
143,573
77,381
102,527
64,392
10,324
148,388
80,504
14,569
193,308
34,309
57,519
47,300
126,357
87,440
137,432
163,575
76,483
157,328
141,549
135,375
28,391
221,336
137,437
166,555
181,385
22,342
204,452
184,467
24,415
74,315
260,470
150,334
181,415
105,433
81,489
132,586
155,562
245,573
238,317
128,305
150,443
208,369
94,441
39,533
243,310
1,343
146,437
73,462
197,515
116,340
16,354
144,315
208,339
148,568
155,535
175,309
239,378
129,449
208,400
202,362
62,485
140,381
167,406
107,337
159,414
44,353
164,404
254,414
248,519
118,366
243,375
51,338
100,591
64,386
258,532
201,422
254,368
238,433
174,381
112,429
194,429
78,360
163,443
109,466
80,331
150,315
236,461
78,595
112,419
238,496
29,333
41,547
166,528
58,417
120,454
193,498
82,304
131,444
254,597
136,568
149,506
262,560
55,511
137,426
248,573
5,376
100,530
84,485
73,440
152,556
68,306
27,536
99,570
197,561
11,543
6,429
235,599
25,426
33,386
164,576
64,539
121,461
131,441
76,462
185,562
55,447
110,497
169,462
156,359
130,392
256,493
100,336
235,476
98,413
179,569
130,596
226,495
162,438
150,469
78,571
164,360
47,350
160,460
4,367
96,466
221,578
211,392
255,479
111,399
173,572
26,572
230,539
102,365
170,529
12,353
259,307
240,476
183,528
124,363
137,405
152,343
4,336
17,468
50,462
184,304
10,369
242,416
213,512
88,413
208,415
238,375
47,355
153,542
6,362
164,358
34,362
216,389
89,586
237,524
194,546
7,329
18,309
36,523
29,454
208,594
114,326
113,339
121,396
257,549
144,376
143,594
245,449
235,549
110,483
13,555
217,475
172,588
95,539
48,343
12,550
185,452
113,491
203,312
740,505
757,304
795,317
587,443
608,313
579,471
572,392
620,449
656,579
576,552
650,439
738,497
569,546
742,512
681,308
680,385
727,552
546,519
737,310
762,527
634,350
713,393
698,482
798,521
667,359
544,448
659,577
692,394
775,355
766,349
605,449
777,376
663,567
756,391
601,478
727,428
551,421
656,381
742,437
543,458
752,314
586,408
794,318
748,542
597,520
751,475
575,509
662,564
599,427
751,518
737,507
661,573
657,485
646,321
655,398
673,435
571,404
623,367
612,467
605,428
555,310
549,456
739,343
604,410
776,474
538,408
702,393
735,339
683,386
770,409
701,521
625,573
588,410
649,543
628,378
688,507
573,418
704,520
700,588
569,396
626,317
573,564
614,349
749,550
689,362
708,303
709,571
744,403
715,344
616,421
721,436
535,496
798,399
588,372
710,307
667,480
573,472
537,472
688,439
694,313
680,481
592,345
692,471
539,374
692,389
545,443
705,519
695,568
546,449
767,593
786,471
577,469
719,317
761,327
769,365
735,366
677,380
759,330
594,556
547,427
613,588
704,410
792,307
786,426
788,336
672,325
687,488
556,594
649,498
652,462
722,580
628,413
675,547
781,414
766,452
709,358
651,437
711,598
780,539
689,503
560,432
567,529
717,503
703,574
580,561
710,470
640,452
723,410
692,379
754,345
556,471
676,435
654,399
702,337
787,328
546,492
552,531
649,381
747,478
715,557
581,306
587,302
757,328
742,580
730,390
637,499
789,430
689,459
772,503
614,409
543,454
788,324
750,307
664,490
552,432
683,302
686,591
790,321
631,459
694,409
677,510
634,495
719,416
712,491
582,571
632,338
608,396
751,500
549,336
583,545
692,346
763,389
729,415
556,597
657,455
576,409
551,583
751,400
568,391
634,429
625,557
652,349
551,431
724,376
573,389
535,374
624,537
736,416
755,324
776,394
612,505
578,500
730,301
548,402
666,445
674,526
730,527
657,522
720,509
593,390
709,549
756,350
668,574
539,383
580,430
665,315
636,319
568,499
715,534
645,319
633,413
733,500
737,375
667,474
618,307
714,341
760,484
706,440
758,300
575,547
794,534
577,319
795,443
630,503
699,541
547,576
605,349
778,385
553,351
639,376
641,432
787,345
733,407
586,532
642,499
750,504
699,479
555,479
589,506
714,386
769,548
787,454
791,527
763,507
717,409
636,502
693,570
643,462
751,304
616,487
607,476
603,588
795,411
612,502
554,397
552,416
663,333
630,474
662,432
580,597
664,452
555,314
605,343
554,516
581,462
739,359
632,316
535,389
683,597
673,479
655,356
695,410
610,300
581,446
675,550
547,414
754,396
567,531
667,364
716,553
610,472
663,461
678,562
536,431
560,320
536,448
675,391
772,514
734,381
788,477
582,404
662,418
630,316
778,371
743,405
613,505
615,565
718,321
751,425
796,523
635,439
751,468
656,376
742,547
764,537
654,425
767,509
636,343
546,346
668,586
669,560
606,499
583,369
338,194
427,248
504,101
340,64
321,216
406,278
513,33
337,29
363,0
503,265
479,183
397,166
271,199
507,10
327,154
316,47
364,70
527,42
324,12
504,35
302,199
396,200
429,37
325,118
449,125
399,82
470,91
380,198
306,15
481,68
380,73
527,207
407,111
413,208
300,37
499,97
294,233
465,40
297,248
515,268
383,153
357,244
269,274
369,20
480,96
529,50
327,200
448,267
447,240
301,73
417,159
336,168
409,53
310,297
413,88
410,96
296,274
475,275
505,51
446,185
527,146
502,242
302,213
290,132
290,257
386,95
450,207
352,273
331,234
339,251
465,119
402,152
472,200
280,95
500,230
529,153
298,155
336,23
436,137
379,248
288,217
505,208
489,67
433,126
422,262
444,35
503,251
497,175
525,114
274,140
440,232
414,96
496,282
317,52
379,74
337,236
360,134
466,6
398,245
443,166
276,189
459,1
292,261
430,85
438,203
293,78
378,287
311,92
310,173
486,270
273,135
530,101
427,264
468,134
289,253
289,47
455,143
380,7
278,166
325,298
407,224
304,2
363,119
338,133
493,275
529,230
405,175
435,116
372,65
295,50
318,240
423,283
411,283
405,44
335,183
360,249
419,35
511,73
317,178
403,108
312,192
311,283
519,253
368,197
307,1
501,46
456,217
308,60
388,125
498,37
315,73
415,47
316,122
441,118
317,240
453,224
530,166
482,126
472,180
530,204
469,180
387,105
518,125
373,59
289,298
301,28
396,14
386,223
427,3
466,163
315,297
389,105
345,40
308,47
509,221
379,258
379,57
362,175
475,63
321,231
267,138
347,59
443,182
334,284
292,20
482,229
491,134
397,231
302,31
279,243
334,73
341,105
417,82
444,89
448,260
519,118
479,294
410,216
448,79
447,208
499,63
281,253
511,198
269,293
451,177
385,205
309,119
402,228
313,286
433,117
515,288
335,69
296,126
522,259
506,232
289,261
377,107
514,13
315,131
379,272
335,207
425,28
378,80
327,120
390,234
410,218
434,87
467,274
518,248
460,150
451,44
285,276
399,172
336,241
389,140
418,221
